[18:01:40]  
[18:01:40] ---------------------------
[18:01:40] MySQL Debugging activated (12/05/09)
[18:01:40] ---------------------------
[18:01:40]  
[18:01:40] mysql_connect("localhost","estrpco_portal","estrpco_portal","@3&zb$yBI&j~");
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "69 535 0 2791.53 -1429.53 35.8576 1.32668 2791.53 -1429.53 35.8576 1.32668 5 2 0 0 0 994.837"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "70 434 0 2817.22 -1428.12 36.0516 271.771 2817.22 -1428.12 36.0516 271.771 3 1 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "71 415 0 2791.28 -1429.58 31.8974 357.01 2791.28 -1429.58 31.8974 357.01 6 6 0 0 0 581.029"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "72 439 0 2817.01 -1427.77 32.0212 270.773 2817.01 -1427.77 32.0212 270.773 0 4 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "73 470 0 2818.07 -1464.53 32.1199 180.278 2818.07 -1464.53 32.1199 180.278 9 2 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "74 415 0 2797.7 -1429.2 31.8967 359.716 2797.7 -1429.2 31.8967 359.716 2 5 0 0 0 441.684"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "75 462 0 2793.18 -1427.79 27.7577 354.713 2793.18 -1427.79 27.7577 354.713 0 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "76 522 0 2791.36 -1427.38 27.6983 355.719 2791.36 -1427.38 27.6983 355.719 4 5 0 0 0 879.027"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "77 587 0 2816.03 -1464.91 27.8757 270.693 2816.03 -1464.91 27.8757 270.693 4 4 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "78 576 0 2794.05 -1429.04 23.7993 359.187 2794.05 -1429.04 23.7993 359.187 6 2 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "79 412 0 2797.87 -1428.87 24.0257 358.752 2797.87 -1428.87 24.0257 358.752 8 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "80 524 0 2797.6 -1875.05 10.8013 179.732 2797.6 -1875.05 10.8013 179.732 8 1 0 0 0 937.65"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "81 482 0 2793.05 -1875.43 9.96644 180.111 2793.05 -1875.43 9.96644 180.111 1 0 0 0 0 847.975"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "82 560 0 2741.29 -1852.03 9.34432 358.451 2741.29 -1852.03 9.34432 358.451 9 5 0 0 0 616.862"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "83 405 0 2658.16 -1797.6 9.17871 91.5206 2658.16 -1797.6 9.17871 91.5206 7 10 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "84 463 0 2688.42 -1696.97 9.62172 204.677 2688.42 -1696.97 9.62172 204.677 8 2 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "85 479 0 2831.48 -1689.84 9.78981 257.309 2831.48 -1689.84 9.78981 257.309 3 2 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "86 510 0 2792.18 -1942.17 16.9154 266.019 2792.18 -1942.17 16.9154 266.019 8 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "87 480 0 2747.17 -1944.59 13.3226 270.61 2747.17 -1944.59 13.3226 270.61 3 0 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "88 589 0 2729.39 -1970.15 13.2036 95.151 2729.39 -1970.15 13.2036 95.151 1 3 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "89 443 0 2742.9 -2001.46 14.1883 271.803 2742.9 -2001.46 14.1883 271.803 3 8 0 0 0 963.947"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "90 455 0 2687.37 -1969.62 13.9855 89.8121 2687.37 -1969.62 13.9855 89.8121 8 9 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "91 536 0 2652.97 -2034.16 13.2886 260.461 2652.97 -2034.16 13.2886 260.461 10 1 0 0 0 925.734"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "92 535 0 2645.23 -1990.12 13.3175 0.52987 2645.23 -1990.12 13.3175 0.529869 7 2 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "93 509 0 2674.85 -1991.13 13.504 33.5799 2674.85 -1991.13 13.504 33.5799 10 2 0 0 0 855.235"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "94 566 0 2685.23 -2020.96 13.3096 1.16312 2685.23 -2020.96 13.3096 1.16312 0 7 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "95 439 0 2495.29 -1996.91 13.4229 180.729 2495.29 -1996.91 13.4229 180.729 2 9 0 0 0 844.209"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "96 521 0 2500.87 -2026.7 13.1057 218.63 2500.87 -2026.7 13.1057 218.63 9 8 0 0 0 906.834"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "97 467 0 2447.15 -1977.55 13.287 65.8093 2447.15 -1977.55 13.287 65.8093 4 5 0 0 0 596.373"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "98 517 0 2452.36 -2023.9 13.4017 177.174 2452.36 -2023.9 13.4017 177.174 2 5 0 0 0 680.429"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "99 505 0 2369.42 -1937.07 13.6902 150.747 2369.42 -1937.07 13.6902 150.747 2 2 0 0 0 991.938"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "100 505 0 2373.82 -1937.54 13.6901 152.561 2373.82 -1937.54 13.6901 152.561 3 2 0 0 0 777.662"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "101 489 0 2333.5 -1908.26 13.2452 358.751 2333.5 -1908.26 13.2452 358.751 9 10 0 0 0 991.501"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "102 546 0 2371.77 -1891.49 13.1076 357.226 2371.77 -1891.49 13.1076 357.226 1 5 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "103 516 0 2380.24 -1928.03 13.2169 181.161 2380.24 -1928.03 13.2169 181.161 5 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "104 545 0 2416.97 -1712.68 13.576 179.836 2416.97 -1712.68 13.576 179.836 2 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "105 402 0 2499.85 -1684.53 13.2578 231.908 2499.85 -1684.53 13.2578 231.908 1 4 0 0 1 992.727"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "106 492 0 2508.37 -1671.15 13.1629 175.785 2508.37 -1671.15 13.1629 175.785 6 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "107 400 0 2499.28 -1652.58 13.5788 177.043 2499.28 -1652.58 13.5788 177.043 9 2 0 0 0 906.94"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "108 412 0 2484.79 -1653.13 13.2302 269.794 2484.79 -1653.13 13.2302 269.794 3 10 0 0 0 519.265"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "109 600 0 2473.15 -1688.36 13.2283 175.086 2473.15 -1688.36 13.2283 175.086 0 2 0 0 0 834.189"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "110 567 0 2442.75 -1642.21 13.321 358.493 2442.75 -1642.21 13.321 358.493 9 9 0 0 0 550.995"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "111 481 0 2391.69 -1680.87 14.1199 173.573 2391.69 -1680.87 14.1199 173.573 6 4 0 0 0 995.289"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "112 576 0 2403.54 -1645.9 13.1557 176.789 2403.54 -1645.9 13.1557 176.789 3 4 0 0 0 999.262"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "113 551 0 2361.98 -1672.81 13.3461 161.649 2361.98 -1672.81 13.3461 161.649 9 3 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "114 549 0 2331.27 -1677.71 13.6765 84.2874 2331.27 -1677.71 13.6765 84.2874 10 9 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "115 509 0 2326.59 -1697.46 12.9824 90.2082 2326.59 -1697.46 12.9824 90.2082 7 5 0 0 0 969"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "116 436 0 2319.31 -1717.71 13.3141 356.255 2319.31 -1717.71 13.3141 356.255 7 8 0 0 0 596.192"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "117 535 0 2295.16 -1791.38 13.3111 132.897 2295.16 -1791.38 13.3111 132.897 9 3 0 0 0 867.322"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "118 534 0 2236.29 -1636.45 15.3408 161.211 2236.29 -1636.45 15.3408 161.211 6 2 0 0 0 983.281"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "119 542 0 2173.33 -1673.11 14.8113 139.067 2173.33 -1673.11 14.8113 139.067 1 9 0 0 0 609.333"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "120 555 0 2157.19 -1807.61 13.0637 182.542 2157.19 -1807.61 13.0637 182.542 4 4 0 0 0 763.083"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "121 579 0 2157.81 -1793.52 13.2873 357.291 2157.81 -1793.52 13.2873 357.291 5 3 0 0 1 968.726"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "122 448 0 2122.06 -1783.71 12.9889 199.538 2122.06 -1783.71 12.9889 199.538 9 8 0 0 0 963.725"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "123 448 0 2120.25 -1784.25 12.9833 9.33142 2120.25 -1784.25 12.9833 9.33142 3 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "124 448 0 2118.49 -1784.28 12.9798 8.79513 2118.49 -1784.28 12.9798 8.79513 5 9 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "125 482 0 2095.89 -1819.83 13.5012 268.941 2095.89 -1819.83 13.5012 268.941 10 3 0 0 0 989.261"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "126 550 0 2065.12 -1694.43 13.366 270.649 2065.12 -1694.43 13.366 270.649 3 8 0 0 0 964.503"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "127 516 0 2038.94 -1724.8 13.3811 355.582 2038.94 -1724.8 13.3811 355.582 3 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "128 509 0 2038.48 -1721.22 13.0568 105.732 2038.48 -1721.22 13.0568 105.732 0 9 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "129 566 0 2044.75 -1639.83 13.326 2.21614 2044.75 -1639.83 13.326 2.21614 4 5 0 0 0 990.158"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "130 410 0 2064.1 -1636.69 13.2017 268.084 2064.1 -1636.69 13.2017 268.084 1 2 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "131 494 0 2108 -1590 13.4222 95.5 2108 -1590 13.4222 95.5 7 9 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "132 605 0 2089.02 -1556.65 12.9412 1.24519 2089.02 -1556.65 12.9412 1.24519 6 9 0 0 0 955.468"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "133 500 0 2096.27 -1595.86 13.4378 178.919 2096.27 -1595.86 13.4378 178.919 0 4 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "134 414 0 2054.4 -1768.74 13.6473 179.863 2054.4 -1768.74 13.6473 179.863 7 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "135 477 0 2140.03 -1727.56 13.2955 267.808 2140.03 -1727.56 13.2955 267.808 3 8 0 0 0 737.829"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "136 509 0 2117.21 -1727.26 13.045 96.3736 2117.21 -1727.26 13.045 96.3736 4 6 0 0 0 986.673"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "137 480 0 2132.69 -1492.16 23.5947 359.078 2132.69 -1492.16 23.5947 359.078 5 0 0 0 1 723.516"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "138 506 0 2132.82 -1484.35 23.5263 0.205952 2132.82 -1484.35 23.5263 0.205952 4 0 0 0 1 640.56"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "139 527 0 2146.43 -1454.59 24.6115 271.264 2146.43 -1454.59 24.6115 271.264 10 7 0 0 1 845.833"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "140 499 0 2142.7 -1432.37 24.8217 358.501 2142.7 -1432.37 24.8217 358.501 6 9 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "141 479 0 2141.71 -1422.8 24.3817 96.1476 2141.71 -1422.8 24.3817 96.1476 8 4 0 0 0 831.661"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "142 586 0 2140.91 -1412.78 23.8999 265.229 2140.91 -1412.78 23.8999 265.229 5 3 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "143 535 0 2142.96 -1408.51 24.1437 90.1116 2142.96 -1408.51 24.1437 90.1116 2 9 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "144 408 0 2113.1 -1352.4 24.5316 179.785 2113.1 -1352.4 24.5316 179.785 9 10 0 0 0 970.952"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "145 518 0 2094.77 -1361.76 23.6553 89.4032 2094.77 -1361.76 23.6553 89.4032 1 6 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "146 562 0 2138.04 -1370.01 24.2037 0.852746 2138.04 -1370.01 24.2037 0.852746 5 9 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "147 439 0 2171.94 -1435.35 23.8796 181.537 2171.94 -1435.35 23.8796 181.537 1 8 0 0 1 973.124"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "148 424 0 2229.72 -1366.39 23.7746 266.801 2229.72 -1366.39 23.7746 266.801 6 8 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "149 517 0 2228.45 -1356.73 23.8431 90.9426 2228.45 -1356.73 23.8431 90.9426 9 3 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "150 521 0 2201.53 -1338.58 23.5601 84.75 2201.53 -1338.58 23.5601 84.75 9 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "151 585 0 2255.76 -1285.67 24.4276 1.02476 2255.76 -1285.67 24.4276 1.02476 7 1 0 0 0 966.278"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "152 496 0 2228.54 -1259.06 23.632 271.352 2228.54 -1259.06 23.632 271.352 2 9 0 0 1 962.706"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "153 575 0 2324.6 -1258.28 22.1051 179.035 2324.6 -1258.28 22.1051 179.035 7 10 0 0 0 447.037"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "154 422 0 2206.2 -1177.41 25.7084 91.8789 2206.2 -1177.41 25.7084 91.8789 7 7 0 0 0 903.398"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "155 500 0 2226.6 -1163.03 25.8588 271.014 2226.6 -1163.03 25.8588 271.014 4 7 0 0 0 858.487"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "156 561 0 2161.52 -1196.64 23.692 266.767 2161.52 -1196.64 23.692 266.767 4 8 0 0 0 625.592"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "157 517 0 2148.38 -1189.37 23.6751 87.1659 2148.38 -1189.37 23.6751 87.1659 9 1 0 0 0 935.596"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "158 439 0 2148.5 -1142.72 24.9257 268.993 2148.5 -1142.72 24.9257 268.993 8 7 0 0 1 953.227"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "159 521 0 2147.58 -1180.12 23.3938 275.598 2147.58 -1180.12 23.3938 275.598 10 9 0 0 0 953.543"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "160 474 0 2148.51 -1238.92 24.2415 182.142 2148.51 -1238.92 24.2415 182.142 7 8 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "161 440 0 2105.08 -1239.18 24.8266 180.702 2105.08 -1239.18 24.8266 180.702 7 2 0 0 0 927.879"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "162 579 0 2025.59 -1299.18 20.8365 174.96 2025.59 -1299.18 20.8365 174.96 1 6 0 0 0 795.474"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "163 458 0 2085.13 -1140.75 24.6652 86.0131 2085.13 -1140.75 24.6652 86.0131 6 3 0 0 0 877.292"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "164 473 0 1995.07 -1187.68 17.7892 342.688 1995.07 -1187.68 17.7892 342.688 8 0 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "165 473 0 1998.09 -1189.12 17.8026 322.231 1998.09 -1189.12 17.8026 322.231 8 7 0 0 0 985.006"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "166 402 0 2003.61 -1120.7 26.5493 357.194 2003.61 -1120.7 26.5493 357.194 2 9 0 0 1 887.904"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "167 518 0 1934.55 -1123.13 25.7441 358.051 1934.55 -1123.13 25.7441 358.051 10 1 0 0 1 987.806"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "168 481 0 1927.21 -1436.42 13.0766 87.3928 1927.21 -1436.42 13.0766 87.3928 5 1 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "169 481 0 1925.13 -1436.4 13.0712 274.961 1925.13 -1436.4 13.0712 274.961 10 7 0 0 1 951.574"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "170 481 0 1923.18 -1436.29 13.0604 267.661 1923.18 -1436.29 13.0604 267.661 6 0 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "171 481 0 1921.33 -1435.95 13.083 272.365 1921.33 -1435.95 13.083 272.365 1 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "172 481 0 1919.54 -1436 13.0792 273.928 1919.54 -1436 13.0792 273.928 9 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "173 481 0 1917.72 -1436.06 13.0897 277.619 1917.72 -1436.06 13.0897 277.619 9 0 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "174 481 0 1915.91 -1436.04 13.0767 272.31 1915.91 -1436.04 13.0767 272.31 4 9 0 0 0 886.891"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "175 481 0 1913.61 -1436.15 13.0745 277.43 1913.61 -1436.15 13.0745 277.43 3 7 0 0 0 983.845"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "176 481 0 1911.5 -1436.11 13.0831 272.181 1911.5 -1436.11 13.0831 272.181 8 6 0 0 0 987.063"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "177 481 0 1909.48 -1436.15 13.0831 273.25 1909.48 -1436.15 13.0831 273.25 7 9 0 0 0 890.853"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "178 481 0 1907.77 -1436.18 13.0943 274.874 1907.77 -1436.18 13.0943 274.874 2 3 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "179 481 0 1905.97 -1436.21 13.0834 275.276 1905.97 -1436.21 13.0834 275.276 1 5 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "180 481 0 1905.77 -1435.34 15.885 271.634 1905.77 -1435.34 15.885 271.634 1 2 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "181 481 0 1908.73 -1435.26 15.8786 271.634 1908.73 -1435.26 15.8786 271.634 7 10 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "182 481 0 1912.35 -1435.15 15.879 271.634 1912.35 -1435.15 15.879 271.634 7 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "183 481 0 1916.61 -1435.03 15.8788 271.634 1916.61 -1435.03 15.8788 271.634 1 6 0 0 0 993.199"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "184 481 0 1920.35 -1434.93 15.8811 271.634 1920.35 -1434.93 15.8811 271.634 8 1 0 0 1 983.946"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "185 481 0 1924.29 -1434.81 15.8799 271.634 1924.29 -1434.81 15.8799 271.634 2 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "186 410 0 1866.23 -1395.23 13.1471 88.923 1866.23 -1395.23 13.1471 88.923 1 10 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "187 467 0 1866.27 -1399 13.2331 88.3824 1866.27 -1399 13.2331 88.3824 6 0 0 0 0 700.063"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "188 521 0 1864.43 -1402.36 13.0241 77.6976 1864.43 -1402.36 13.0241 77.6976 4 8 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "189 461 0 1867.33 -1402.15 13.0564 79.1186 1867.33 -1402.15 13.0564 79.1186 7 1 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "190 565 0 1866.39 -1405.07 13.1177 268.478 1866.39 -1405.07 13.1177 268.478 6 6 0 0 0 667.068"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "191 517 0 1965 -1619.75 15.8236 269.369 1965 -1619.75 15.8236 269.369 3 6 0 0 0 784.247"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "192 492 0 1979.58 -1658.79 15.7502 269.323 1979.58 -1658.79 15.7502 269.323 1 5 0 0 0 874.847"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "193 492 0 1971.18 -1658.68 15.7505 90.8397 1971.18 -1658.68 15.7505 90.8397 4 6 0 0 0 972.378"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "194 495 0 1978.7 -1691.89 16.3213 268.728 1978.7 -1691.89 16.3213 268.728 9 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "195 466 0 1981.1 -1709.59 15.7106 273.204 1981.1 -1709.59 15.7106 273.204 5 7 0 0 0 430.628"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "196 589 0 1971.66 -1710.02 15.6269 89.644 1971.66 -1710.02 15.6269 89.644 7 7 0 0 0 966.848"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "197 455 0 1903.83 -1776.56 13.9845 358.719 1903.83 -1776.56 13.9845 358.719 4 8 0 0 0 941.527"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "198 581 0 1932.9 -1785.1 12.9644 179.156 1932.9 -1785.1 12.9644 179.156 7 3 0 0 0 924.653"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "199 562 0 2052.72 -1904.06 13.205 6.3092 2052.72 -1904.06 13.205 6.3092 4 2 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "200 517 0 2062.2 -1903.72 13.4017 357.656 2062.2 -1903.72 13.4017 357.656 7 0 0 0 1 696.7"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "201 467 0 2062.72 -1919.94 13.2868 179.185 2062.72 -1919.94 13.2868 179.185 10 7 0 0 0 802.842"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "202 577 0 2099.65 -2456.03 13.4629 147.967 2099.65 -2456.03 13.4629 147.967 5 6 0 0 1 555.167"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "203 511 0 2065.9 -2633.2 14.9186 353.336 2065.9 -2633.2 14.9186 353.336 3 8 0 0 1 991.293"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "204 511 0 2043.68 -2631.05 14.922 354.766 2043.68 -2631.05 14.922 354.766 0 7 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "205 593 0 2025.79 -2646.79 14.0089 32.5924 2025.79 -2646.79 14.0089 32.5924 7 1 0 0 0 979.289"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "206 593 0 2012.43 -2648.32 14.0128 25.4391 2012.43 -2648.32 14.0128 25.4391 4 9 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "207 593 0 2016.04 -2638.74 14.0013 30.7008 2016.04 -2638.74 14.0013 30.7008 1 9 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "208 553 0 1990.76 -2634.4 14.8821 5.59685 1990.76 -2634.4 14.8821 5.59685 3 7 0 0 1 666.871"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "209 513 0 1974.26 -2650.04 14.1046 24.7462 1974.26 -2650.04 14.1046 24.7462 8 6 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "210 513 0 1963.87 -2650.61 14.1085 24.2807 1963.87 -2650.61 14.1085 24.2807 9 6 0 0 1 670.857"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "211 513 0 1953.14 -2651.98 14.0938 23.6042 1953.14 -2651.98 14.0938 23.6042 3 7 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "212 519 0 1892.69 -2622.99 14.4679 81.3634 1892.69 -2622.99 14.4679 81.3634 7 3 0 0 1 975.224"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "213 519 0 1824.38 -2623.54 14.4693 76.2095 1824.38 -2623.54 14.4693 76.2095 4 1 0 0 1 710.795"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "214 548 0 1582.71 -2636.52 15.2251 356.265 1582.71 -2636.52 15.2251 356.265 3 2 0 0 2 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "215 548 0 1562.49 -2638.38 15.1646 8.72389 1562.49 -2638.38 15.1646 8.72389 1 1 0 0 0 518.806"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "216 417 0 1572.73 -2621.02 13.6527 282.845 1572.73 -2621.02 13.6527 282.845 0 9 0 0 1 644"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "217 487 0 1600.51 -2624.79 14.2425 212.581 1600.51 -2624.79 14.2425 212.581 6 0 0 0 1 1000"
